Year,Sum of IndicatorValue,AggregationLabel,IndicatorName,Gender,Ethnicity,AgeGrp,IMD,Locality,Sum of LowerCI95,Sum of UpperCI95
2022,45.4,North Edgbaston,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,South,38.5,52.4
2022,8.08,Northfield,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,7.16,9.08
2022,8.08,Northfield,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,South,7.16,9.08
2022,310.3,Northfield,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,South,210.3,441.1
2022,310.3,Northfield,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q2,South,210.3,441.1
2022,668.2,Northfield,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,South,330.7,1199.3
2022,668.2,Northfield,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q2,South,330.7,1199.3
2022,29,Northfield,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,South,22.1,37
2022,10.3,Oscott,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,9.5,11.1
2022,10.3,Oscott,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,9.5,11.1
2022,172.4,Oscott,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,West,120.7,238.4
2022,172.4,Oscott,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,West,120.7,238.4
2022,223.1,Oscott,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,West,101.4,424.3
2022,223.1,Oscott,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,West,101.4,424.3
2022,46.9,Oscott,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,West,40.3,53.6
2022,13.3,Perry Barr,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,12.4,14.2
2022,13.3,Perry Barr,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,West,12.4,14.2
2022,279.5,Perry Barr,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,West,214,358.7
2022,279.5,Perry Barr,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q2,West,214,358.7
2022,419.1,Perry Barr,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,West,243.8,671.4
2022,419.1,Perry Barr,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q2,West,243.8,671.4
2022,40.3,Perry Barr,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,West,34.4,46.5
2022,13.9,Perry Common,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,12.7,15.1
2022,13.9,Perry Common,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,12.7,15.1
2022,333.4,Perry Common,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,North,239.3,451.8
2022,333.4,Perry Common,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,North,239.3,451.8
2022,574.9,Perry Common,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,North,303.4,986.9
2022,574.9,Perry Common,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,North,303.4,986.9
2022,46.5,Perry Common,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,North,39.1,54
2022,11.5,Pype Hayes,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,10.4,12.7
2022,11.5,Pype Hayes,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,10.4,12.7
2022,168.6,Pype Hayes,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,North,102.5,261.1
2022,168.6,Pype Hayes,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,North,102.5,261.1
2022,220.6,Pype Hayes,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,North,70.7,515.4
2022,220.6,Pype Hayes,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,North,70.7,515.4
2022,34.9,Pype Hayes,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,North,27.7,42.8
2022,10.3,Quinton,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,9.6,11.1
2022,10.3,Quinton,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,9.6,11.1
2022,223.4,Quinton,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,South,164.4,296.6
2022,223.4,Quinton,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,South,164.4,296.6
2022,369.7,Quinton,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,South,200.6,622.3
2022,369.7,Quinton,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,South,200.6,622.3
2022,40.7,Quinton,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,South,34.2,47.4
2022,8.53,Rubery & Rednal,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,7.55,9.6
2022,8.53,Rubery & Rednal,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,7.55,9.6
2022,155.5,Rubery & Rednal,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,South,88.3,253.2
2022,155.5,Rubery & Rednal,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,South,88.3,253.2
2022,428.5,Rubery & Rednal,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,South,182.7,847.4
2022,428.5,Rubery & Rednal,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,South,182.7,847.4
2022,44.1,Rubery & Rednal,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,South,36,52.5
2022,9.56,Shard End,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,8.57,10.63
2022,9.56,Shard End,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,8.57,10.63
2022,194.5,Shard End,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,East,124.7,288.7
2022,194.5,Shard End,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,East,124.7,288.7
2022,219.5,Shard End,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,East,69.5,514.7
2022,219.5,Shard End,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,East,69.5,514.7
2022,40.8,Shard End,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,East,33.7,48.4
2022,11.6,Sheldon,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,10.7,12.4
2022,11.6,Sheldon,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,10.7,12.4
2022,351.7,Sheldon,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,East,274.8,443.2
2022,351.7,Sheldon,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,East,274.8,443.2
2022,411.8,Sheldon,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,East,230,679.7
2022,411.8,Sheldon,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,East,230,679.7
2022,46.2,Sheldon,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,East,39.3,53.2
2022,22.4,Small Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,21.2,23.7
2022,22.4,Small Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,21.2,23.7
2022,145.6,Small Heath,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,East,92.9,214.5
2022,145.6,Small Heath,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,East,92.9,214.5
2022,150.9,Small Heath,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,East,72,277.9
2022,150.9,Small Heath,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,East,72,277.9
2022,44.8,Small Heath,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,East,39.9,49.7
2022,18.3,Soho & Jewellery Quarter,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,17.2,19.4
2022,18.3,Soho & Jewellery Quarter,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,17.2,19.4
2022,347.6,Soho & Jewellery Quarter,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,West,270.3,437.6
2022,347.6,Soho & Jewellery Quarter,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,West,270.3,437.6
2022,480.8,Soho & Jewellery Quarter,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,West,316.3,698
2022,480.8,Soho & Jewellery Quarter,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,West,316.3,698
2022,37.8,Soho & Jewellery Quarter,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,West,32.3,43.7
2022,8.17,South Yardley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,7.23,9.18
2022,8.17,South Yardley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,7.23,9.18
2022,30,South Yardley,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,East,5.8,88.3
2022,30,South Yardley,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,East,5.8,88.3
2022,49,South Yardley,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,East,0.6,272.7
2022,49,South Yardley,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,East,0.6,272.7
2022,37.3,South Yardley,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,East,29.4,46
2022,23.5,Sparkbrook & Balsall Heath East,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,22.4,24.7
2022,23.5,Sparkbrook & Balsall Heath East,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,22.4,24.7
2022,123.2,Sparkbrook & Balsall Heath East,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,Central,85.3,171.3
2022,123.2,Sparkbrook & Balsall Heath East,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,Central,85.3,171.3
2022,127.4,Sparkbrook & Balsall Heath East,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,Central,60.9,234.5
2022,127.4,Sparkbrook & Balsall Heath East,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,Central,60.9,234.5
2022,42,Sparkbrook & Balsall Heath East,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,Central,37.4,46.7
2022,19.1,Sparkhill,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,18,20.3
2022,19.1,Sparkhill,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,18,20.3
2022,132,Sparkhill,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,Central,87.6,190.1
2022,132,Sparkhill,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,Central,87.6,190.1
2022,122.7,Sparkhill,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,Central,48.9,253.2
2022,122.7,Sparkhill,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,Central,48.9,253.2
2022,47.2,Sparkhill,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,Central,42.2,52.3
2022,8.46,Stirchley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,7.49,9.53
2022,8.46,Stirchley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,7.49,9.53
2022,122.8,Stirchley,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,Central,63.1,215
2022,122.8,Stirchley,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,Central,63.1,215
2022,121.1,Stirchley,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,Central,12.6,440.2
2022,121.1,Stirchley,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,Central,12.6,440.2
2022,42.7,Stirchley,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,Central,33.9,52.1
2022,14,Stockland Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,13.1,14.9
2022,14,Stockland Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,13.1,14.9
2022,450.2,Stockland Green,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,North,369.3,543.1
2022,450.2,Stockland Green,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,North,369.3,543.1
2022,449,Stockland Green,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,North,281.1,680.1
2022,449,Stockland Green,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,North,281.1,680.1
2022,42.9,Stockland Green,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,North,37.8,48.3
2022,5.54,Sutton Four Oaks,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,4.75,6.42
2022,5.54,Sutton Four Oaks,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q4,North,4.75,6.42
2022,165,Sutton Four Oaks,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,North,93,269.8
2022,165,Sutton Four Oaks,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q4,North,93,269.8
2022,436.8,Sutton Four Oaks,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,North,171.6,905.9
2022,436.8,Sutton Four Oaks,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q4,North,171.6,905.9
2022,32.1,Sutton Four Oaks,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,North,22.7,43
2022,4.6,Sutton Mere Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,3.91,5.39
2022,4.6,Sutton Mere Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q4,North,3.91,5.39
2022,131,Sutton Mere Green,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,North,68.5,226
2022,131,Sutton Mere Green,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q4,North,68.5,226
2022,276.5,Sutton Mere Green,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,North,88.6,646.1
2022,276.5,Sutton Mere Green,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q4,North,88.6,646.1
2022,25.5,Sutton Mere Green,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,North,19,33.4
2022,7.64,Sutton Reddicap,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,6.71,8.66
2022,7.64,Sutton Reddicap,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,North,6.71,8.66
2022,265.7,Sutton Reddicap,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,North,178.4,380.3
2022,265.7,Sutton Reddicap,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q2,North,178.4,380.3
2022,728.1,Sutton Reddicap,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,North,404.3,1205.3
2022,728.1,Sutton Reddicap,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q2,North,404.3,1205.3
2022,39.6,Sutton Reddicap,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,North,31.7,48
2022,4.62,Sutton Roughley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,3.98,5.32
2022,4.62,Sutton Roughley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q5,North,3.98,5.32
2022,226.9,Sutton Roughley,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,North,145,337.3
2022,226.9,Sutton Roughley,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q5,North,145,337.3
2022,445.4,Sutton Roughley,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,North,171.4,930.4
2022,445.4,Sutton Roughley,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q5,North,171.4,930.4
2022,30.7,Sutton Roughley,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,North,23.6,38.8
2022,4.74,Sutton Trinity,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,4.01,5.56
2022,4.74,Sutton Trinity,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q3,North,4.01,5.56
2022,223.1,Sutton Trinity,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,North,135.6,345.3
2022,223.1,Sutton Trinity,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q3,North,135.6,345.3
2022,292.4,Sutton Trinity,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,North,91.9,686.7
2022,292.4,Sutton Trinity,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q3,North,91.9,686.7
2022,24.4,Sutton Trinity,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,North,17.9,32.4
2022,6.23,Sutton Vesey,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,5.66,6.85
2022,6.23,Sutton Vesey,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q4,North,5.66,6.85
2022,103.9,Sutton Vesey,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,North,63.1,161
2022,103.9,Sutton Vesey,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q4,North,63.1,161
2022,334.5,Sutton Vesey,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,North,158.9,617.2
2022,334.5,Sutton Vesey,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q4,North,158.9,617.2
2022,28,Sutton Vesey,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,North,22,34.9
2022,7.58,Sutton Walmley & Minworth,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,6.87,8.34
